C01 TITLE: ethane event sampling data 
C02 FILE NAME: asc107s00.noaa.as.fl.ethane.nl.ev.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 1769
C05 HEADER LINES: 38
C06 DATA VERSION: 201512
C07 STATION NAME: Ascension Island 
C08 STATION CATEGORY: Regional
C09 OBSERVATION CATEGORY: Air sampling observation at a stationary platform
2011-10-23 12:30 9999-99-99 99:99          698.530 -9999 -99999.   ...  0   4054-99
2011-10-23 12:30 9999-99-99 99:99          646.693 -9999 -99999.   ...  0    445-99
2011-10-26 12:30 9999-99-99 99:99          715.165 -9999 -99999.   ...  0   1042-99
2011-10-26 12:30 9999-99-99 99:99          715.956 -9999 -99999.   ...  0   3640-99
2011-10-30 13:30 9999-99-99 99:99          508.615 -9999 -99999.   ...  0   1085-99
2011-10-30 13:30 9999-99-99 99:99          523.286 -9999 -99999.   ...  0    138-99
2011-11-02 15:30 9999-99-99 99:99          503.430 -9999 -99999.   ...  0   1828-99
2011-11-02 15:30 9999-99-99 99:99          518.374 -9999 -99999.   ...  0   2136-99
2011-11-06 13:05 9999-99-99 99:99          685.102 -9999 -99999.   ...  0   3506-99
2011-11-06 13:05 9999-99-99 99:99          693.002 -9999 -99999.   ...  0   3624-99
2011-11-09 16:00 9999-99-99 99:99          480.078 -9999 -99999.   ...  0   1196-99
2011-11-09 16:00 9999-99-99 99:99          467.194 -9999 -99999.   ...  0   3173-99
2011-11-13 14:00 9999-99-99 99:99          713.742 -9999 -99999.   ...  0   4648-99
2011-11-13 14:00 9999-99-99 99:99          762.806 -9999 -99999.   ...  0   4917-99
2011-11-20 13:00 9999-99-99 99:99          689.826 -9999 -99999.   ...  0   1460-99
2011-11-20 13:00 9999-99-99 99:99          688.500 -9999 -99999.   ...  0   4161-99
2011-11-30 13:50 9999-99-99 99:99         1894.815 -9999 -99999.   .X.  0   3037-99
2011-11-30 13:50 9999-99-99 99:99         1889.663 -9999 -99999.   .X.  0   5274-99
2011-12-04 14:20 9999-99-99 99:99          575.449 -9999 -99999.   ...  0   2823-99
2011-12-04 14:20 9999-99-99 99:99          551.708 -9999 -99999.   ...  0   5284-99
2011-12-08 12:30 9999-99-99 99:99          528.609 -9999 -99999.   ...  0   2084-99
2011-12-08 12:30 9999-99-99 99:99          523.793 -9999 -99999.   ...  0   2104-99
2011-12-11 11:45 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   4682-99
2011-12-11 11:45 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0    663-99
2011-12-14 13:00 9999-99-99 99:99          698.761 -9999 -99999.   ...  0   4301-99
2011-12-14 13:00 9999-99-99 99:99          663.424 -9999 -99999.   ...  0   4580-99
2011-12-18 12:50 9999-99-99 99:99          426.505 -9999 -99999.   .X.  0   3437-99
2011-12-18 12:50 9999-99-99 99:99          443.648 -9999 -99999.   ...  0   3639-99
2011-12-21 13:00 9999-99-99 99:99          647.082 -9999 -99999.   ...  0   4449-99
2011-12-21 13:00 9999-99-99 99:99          648.396 -9999 -99999.   ...  0   6904-66
2011-12-25 12:00 9999-99-99 99:99          692.826 -9999 -99999.   ...  0    337-99
2011-12-25 12:00 9999-99-99 99:99          779.370 -9999 -99999.   ...  0   4613-99
2011-12-28 13:00 9999-99-99 99:99          585.870 -9999 -99999.   ...  0   3926-99
2011-12-28 13:00 9999-99-99 99:99          620.109 -9999 -99999.   ...  0   6631-66
2012-01-01 14:30 9999-99-99 99:99         1125.011 -9999 -99999.   .X.  0   3929-99
2012-01-01 14:30 9999-99-99 99:99         2406.985 -9999 -99999.   .X.  0   4075-99
2012-01-01 14:30 9999-99-99 99:99         1145.078 -9999 -99999.   .X.  0   4075-99
2012-01-08 13:15 9999-99-99 99:99          757.517 -9999 -99999.   ...  0   1228-99
2012-01-08 13:15 9999-99-99 99:99          784.745 -9999 -99999.   ...  0   4911-99
2012-01-11 14:00 9999-99-99 99:99          956.430 -9999 -99999.   .X.  0   3344-99
2012-01-11 14:00 9999-99-99 99:99          973.071 -9999 -99999.   .X.  0    978-99
2012-01-15 14:00 9999-99-99 99:99          402.478 -9999 -99999.   .X.  0   2734-99
2012-01-15 14:00 9999-99-99 99:99          387.412 -9999 -99999.   .X.  0   5322-99
2012-01-18 13:00 9999-99-99 99:99          637.005 -9999 -99999.   ...  0    128-99
2012-01-18 13:00 9999-99-99 99:99          622.628 -9999 -99999.   ...  0    719-99
2012-01-22 13:21 9999-99-99 99:99          724.855 -9999 -99999.   ...  0   1965-99
2012-01-29 13:20 9999-99-99 99:99          494.443 -9999 -99999.   ...  0   2407-99
2012-01-29 13:20 9999-99-99 99:99          464.877 -9999 -99999.   ...  0   3888-99
2012-02-01 13:00 9999-99-99 99:99          577.308 -9999 -99999.   ...  0   2350-99
2012-02-01 13:00 9999-99-99 99:99          570.176 -9999 -99999.   ...  0   4745-99
2012-02-05 13:30 9999-99-99 99:99          681.511 -9999 -99999.   ...  0   1808-99
2012-02-05 13:30 9999-99-99 99:99          663.761 -9999 -99999.   ...  0   6046-66
2012-02-08 13:15 9999-99-99 99:99          565.283 -9999 -99999.   ...  0   1841-99
2012-02-08 13:15 9999-99-99 99:99          557.380 -9999 -99999.   ...  0   3266-99
2012-02-12 13:00 9999-99-99 99:99          396.413 -9999 -99999.   ...  0   1407-99
2012-02-12 13:00 9999-99-99 99:99          420.391 -9999 -99999.   ...  0    713-99
2012-02-15 13:40 9999-99-99 99:99          532.242 -9999 -99999.   ...  0   3060-99
2012-02-15 13:40 9999-99-99 99:99          543.890 -9999 -99999.   ...  0   4984-99
2012-02-19 16:00 9999-99-99 99:99          423.846 -9999 -99999.   ...  0   2288-99
2012-02-19 16:00 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   2288-99
2012-02-19 16:00 9999-99-99 99:99          408.769 -9999 -99999.   ...  0   2804-99
2012-02-19 16:00 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   2804-99
2012-02-22 16:00 9999-99-99 99:99          817.549 -9999 -99999.   .X.  0   6264-66
2012-02-22 16:00 9999-99-99 99:99          825.582 -9999 -99999.   .X.  0   6825-66
2012-02-26 17:00 9999-99-99 99:99          290.473 -9999 -99999.   .X.  0   3508-99
2012-02-26 17:00 9999-99-99 99:99          307.429 -9999 -99999.   .X.  0    940-99
2012-02-29 13:10 9999-99-99 99:99          550.242 -9999 -99999.   ...  0   2175-99
2012-02-29 13:10 9999-99-99 99:99          564.505 -9999 -99999.   ...  0   3581-99
2012-03-07 14:40 9999-99-99 99:99          923.571 -9999 -99999.   P..  0   2090-99
2012-03-07 14:40 9999-99-99 99:99         1085.890 -9999 -99999.   P..  0   5005-99
2012-03-09 14:00 9999-99-99 99:99          569.407 -9999 -99999.   ...  0   3835-99
2012-03-09 14:00 9999-99-99 99:99          553.923 -9999 -99999.   ...  0   4216-99
2012-03-11 13:00 9999-99-99 99:99          622.967 -9999 -99999.   ...  0   1594-99
2012-03-11 13:00 9999-99-99 99:99          683.582 -9999 -99999.   ...  0    490-99
2012-03-18 13:30 9999-99-99 99:99          705.367 -9999 -99999.   ...  0   1900-99
2012-03-18 13:30 9999-99-99 99:99          731.047 -9999 -99999.   ...  0   3183-99
2012-03-21 13:00 9999-99-99 99:99          640.290 -9999 -99999.   ...  0   1413-99
2012-03-21 13:00 9999-99-99 99:99          654.221 -9999 -99999.   ...  0   4190-99
2012-03-25 13:00 9999-99-99 99:99          591.325 -9999 -99999.   ...  0   2621-99
2012-03-25 13:00 9999-99-99 99:99          614.633 -9999 -99999.   ...  0   3893-99
2012-03-29 13:00 9999-99-99 99:99          661.448 -9999 -99999.   ...  0   4189-99
2012-03-29 13:00 9999-99-99 99:99          624.577 -9999 -99999.   ...  0   4521-99
2012-04-01 13:30 9999-99-99 99:99          638.240 -9999 -99999.   ...  0   2568-99
2012-04-01 13:30 9999-99-99 99:99          663.641 -9999 -99999.   ...  0   3257-99
2012-04-08 13:50 9999-99-99 99:99          646.949 -9999 -99999.   ...  0   3000-99
2012-04-08 13:50 9999-99-99 99:99          627.350 -9999 -99999.   ...  0   5300-99
2012-04-12 12:10 9999-99-99 99:99          573.007 -9999 -99999.   ...  0   1348-99
2012-04-12 12:10 9999-99-99 99:99          605.390 -9999 -99999.   ...  0   3268-99
2012-04-15 14:10 9999-99-99 99:99          603.853 -9999 -99999.   ...  0   2422-99
2012-04-15 14:10 9999-99-99 99:99          669.332 -9999 -99999.   ...  0   6229-66
2012-04-18 13:15 9999-99-99 99:99          799.733 -9999 -99999.   ...  0   1596-99
2012-04-18 13:15 9999-99-99 99:99          884.788 -9999 -99999.   .X.  0   2717-99
2012-04-21 11:30 9999-99-99 99:99          665.434 -9999 -99999.   ...  0   5313-99
2012-04-21 11:30 9999-99-99 99:99          667.684 -9999 -99999.   ...  0    956-99
2012-04-25 13:10 9999-99-99 99:99          724.499 -9999 -99999.   ...  0   1385-99
2012-04-25 13:10 9999-99-99 99:99          725.679 -9999 -99999.   ...  0   3732-99
2012-04-29 13:15 9999-99-99 99:99          586.637 -9999 -99999.   ...  0   1740-99
2012-04-29 13:15 9999-99-99 99:99          648.597 -9999 -99999.   ...  0    910-99
2012-05-03 12:35 9999-99-99 99:99          583.697 -9999 -99999.   ...  0   2933-99
2012-05-03 12:35 9999-99-99 99:99          598.185 -9999 -99999.   ...  0    900-99
2012-05-06 13:30 9999-99-99 99:99          759.777 -9999 -99999.   ...  0    214-99
2012-05-06 13:30 9999-99-99 99:99          741.748 -9999 -99999.   ...  0   3012-99
2012-05-09 14:00 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   2181-99
2012-05-10 14:00 9999-99-99 99:99          930.135 -9999 -99999.   .X.  0   2882-99
2012-05-10 14:00 9999-99-99 99:99          933.879 -9999 -99999.   .X.  0   4133-99
2012-05-13 09:30 9999-99-99 99:99          451.448 -9999 -99999.   ...  0   1847-99
2012-05-13 09:30 9999-99-99 99:99          470.735 -9999 -99999.   ...  0   4265-99
2012-05-16 13:00 9999-99-99 99:99          597.363 -9999 -99999.   ...  0   5101-99
2012-05-20 11:00 9999-99-99 99:99          380.429 -9999 -99999.   ...  0   1302-99
2012-05-20 11:00 9999-99-99 99:99          392.923 -9999 -99999.   ...  0   4589-99
2012-05-23 13:30 9999-99-99 99:99          571.832 -9999 -99999.   ...  0   1305-99
2012-05-23 13:30 9999-99-99 99:99          583.573 -9999 -99999.   ...  0     45-99
2012-05-27 11:00 9999-99-99 99:99          528.128 -9999 -99999.   ...  0   4673-99
2012-05-27 11:00 9999-99-99 99:99          529.047 -9999 -99999.   ...  0   5175-99
2012-05-30 11:40 9999-99-99 99:99          538.787 -9999 -99999.   ...  0   4473-99
2012-05-30 11:40 9999-99-99 99:99          511.596 -9999 -99999.   ...  0   5273-99
2012-06-03 08:30 9999-99-99 99:99          435.154 -9999 -99999.   ...  0   2654-99
2012-06-03 08:30 9999-99-99 99:99          426.088 -9999 -99999.   ...  0   4399-99
2012-06-06 12:30 9999-99-99 99:99          642.578 -9999 -99999.   ...  0   1027-99
2012-06-06 12:30 9999-99-99 99:99          614.316 -9999 -99999.   ...  0    696-99
2012-06-10 13:00 9999-99-99 99:99          430.045 -9999 -99999.   ...  0    461-99
2012-06-10 13:00 9999-99-99 99:99          414.305 -9999 -99999.   ...  0    626-99
2012-06-13 11:30 9999-99-99 99:99          461.278 -9999 -99999.   ...  0   1572-99
2012-06-13 11:30 9999-99-99 99:99          461.368 -9999 -99999.   ...  0   3909-99
2012-06-17 13:00 9999-99-99 99:99          541.952 -9999 -99999.   ...  0   2589-99
2012-06-17 13:00 9999-99-99 99:99          557.807 -9999 -99999.   ...  0   4333-99
2012-06-20 13:00 9999-99-99 99:99          506.195 -9999 -99999.   ...  0    202-99
2012-06-20 13:00 9999-99-99 99:99          501.623 -9999 -99999.   ...  0   5128-99
2012-06-24 14:00 9999-99-99 99:99          629.385 -9999 -99999.   ...  0   4404-99
2012-06-24 14:00 9999-99-99 99:99          641.767 -9999 -99999.   ...  0   4631-99
2012-06-27 12:50 9999-99-99 99:99          587.740 -9999 -99999.   ...  0   3226-99
2012-06-27 12:50 9999-99-99 99:99          627.159 -9999 -99999.   ...  0   3309-99
2012-07-01 11:00 9999-99-99 99:99          621.723 -9999 -99999.   ...  0   1989-99
2012-07-01 11:00 9999-99-99 99:99          623.915 -9999 -99999.   ...  0   5138-99
2012-07-04 13:15 9999-99-99 99:99          650.783 -9999 -99999.   ...  0   3949-99
2012-07-04 13:15 9999-99-99 99:99          642.394 -9999 -99999.   ...  0    459-99
2012-07-08 13:15 9999-99-99 99:99          529.431 -9999 -99999.   ...  0   1915-99
2012-07-08 13:15 9999-99-99 99:99          525.755 -9999 -99999.   ...  0   3050-99
2012-07-11 13:15 9999-99-99 99:99          538.703 -9999 -99999.   ...  0    278-99
2012-07-11 13:15 9999-99-99 99:99          509.000 -9999 -99999.   ...  0   4308-99
2012-07-18 13:00 9999-99-99 99:99          608.837 -9999 -99999.   ...  0   1452-99
2012-07-18 13:00 9999-99-99 99:99          628.635 -9999 -99999.   ...  0   4690-99
2012-07-22 16:10 9999-99-99 99:99          690.101 -9999 -99999.   ...  0   2387-99
2012-07-22 16:10 9999-99-99 99:99          690.425 -9999 -99999.   ...  0   2663-99
2012-07-25 13:20 9999-99-99 99:99          648.546 -9999 -99999.   ...  0   3706-99
2012-07-25 13:20 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0     96-99
2012-07-29 10:10 9999-99-99 99:99          607.697 -9999 -99999.   ...  0   2691-99
2012-07-29 10:10 9999-99-99 99:99          594.225 -9999 -99999.   ...  0   4522-99
2012-08-01 16:20 9999-99-99 99:99          561.464 -9999 -99999.   ...  0   1245-99
2012-08-01 16:20 9999-99-99 99:99          552.252 -9999 -99999.   ...  0    516-99
2012-08-05 10:30 9999-99-99 99:99          492.659 -9999 -99999.   ...  0   1003-99
2012-08-05 10:30 9999-99-99 99:99          498.813 -9999 -99999.   ...  0   1086-99
2012-08-08 14:00 9999-99-99 99:99          837.360 -9999 -99999.   ...  0   1153-99
2012-08-08 14:00 9999-99-99 99:99          843.960 -9999 -99999.   ...  0   3567-99
2012-08-12 13:00 9999-99-99 99:99          710.447 -9999 -99999.   ...  0   2565-99
2012-08-12 13:00 9999-99-99 99:99          716.689 -9999 -99999.   ...  0   4005-99
2012-08-15 13:45 9999-99-99 99:99          765.134 -9999 -99999.   ...  0   2920-99
2012-08-15 13:45 9999-99-99 99:99 -99999999999.999 -9999 -99999.   A..  0   2920-99
2012-08-19 10:00 9999-99-99 99:99          506.566 -9999 -99999.   ...  0   1876-99
2012-08-19 10:00 9999-99-99 99:99          490.179 -9999 -99999.   ...  0   3941-99
2012-08-22 12:00 9999-99-99 99:99          713.210 -9999 -99999.   ...  0   2435-99
2012-08-22 12:00 9999-99-99 99:99          735.928 -9999 -99999.   ...  0   3154-99
2012-08-26 09:45 9999-99-99 99:99          549.707 -9999 -99999.   ...  0   2450-99
2012-08-26 09:45 9999-99-99 99:99          561.014 -9999 -99999.   ...  0   3227-99
2012-08-29 13:30 9999-99-99 99:99          740.154 -9999 -99999.   ...  0   1014-99
2012-08-29 13:30 9999-99-99 99:99          746.418 -9999 -99999.   ...  0    740-99
2012-09-02 11:15 9999-99-99 99:99          762.787 -9999 -99999.   ...  0   4284-99
2012-09-05 13:15 9999-99-99 99:99          772.315 -9999 -99999.   ...  0   1906-99
2012-09-05 13:15 9999-99-99 99:99          786.723 -9999 -99999.   ...  0   2359-99
2012-09-09 11:40 9999-99-99 99:99          523.917 -9999 -99999.   ...  0   6155-66
2012-09-09 11:40 9999-99-99 99:99          501.860 -9999 -99999.   ...  0   6596-66
2012-09-12 13:50 9999-99-99 99:99          615.302 -9999 -99999.   ...  0   6502-66
2012-09-12 13:50 9999-99-99 99:99          637.114 -9999 -99999.   ...  0   6922-66
2012-09-16 12:10 9999-99-99 99:99          586.376 -9999 -99999.   ...  0   2340-99
2012-09-16 12:10 9999-99-99 99:99          547.092 -9999 -99999.   ...  0   3860-99
2012-09-19 12:45 9999-99-99 99:99          636.462 -9999 -99999.   ...  0   2283-99
2012-09-19 12:45 9999-99-99 99:99          642.659 -9999 -99999.   ...  0    410-99
2012-09-23 17:00 9999-99-99 99:99          612.418 -9999 -99999.   ...  0   1154-99
2012-09-23 17:00 9999-99-99 99:99          611.648 -9999 -99999.   ...  0    881-99
2012-09-26 12:40 9999-99-99 99:99          697.103 -9999 -99999.   ...  0   2029-99
2012-09-26 12:40 9999-99-99 99:99          669.631 -9999 -99999.   ...  0   5311-99
2012-09-30 11:20 9999-99-99 99:99          557.780 -9999 -99999.   ...  0   1695-99
